Date,AAPL_bu,AMT_bu,AMZN_bu,BA_bu,BAC_bu,BHP_bu,COR_bu,CVX_bu,DUK_bu,DVA_bu,ECL_bu,GE_bu,GOOGL_bu,JPM_bu,KO_bu,LLY_bu,META_bu,MMM_bu,MSFT_bu,NEE_bu,NKE_bu,NVDA_bu,PEP_bu,PG_bu,PLD_bu,RIO_bu,SBUX_bu,SLB_bu,SO_bu,SPG_bu,VZ_bu,WFC_bu,XOM_bu
2021-09-14,154.50332316270706,285.0950115254625,180.50645348761057,224.63735992083534,39.58683199609001,54.873600950475776,122.88228776883773,90.51410569206766,97.79698182112884,136.36997801176582,222.03834272060521,82.89915884083915,147.789682805225,151.84198967270837,52.642876824356264,273.06080508038946,389.2047501882806,177.8411046377406,300.3682114104428,81.36692135044638,167.40865743615052,240.38100055307788,147.65316528335234,137.16996952385014,130.33122159105218,62.56767614829317,113.55157157162807,27.916702356491935,60.939676289567196,117.47856874206077,48.02204929659749,47.51848743000508,51.16873474013424
2021-09-15,154.48670180467082,285.5058305240669,180.81401759470788,223.88424702566252,39.60328082344185,54.05244561503306,123.46866783916485,90.30364490924171,97.59228005703548,136.6867281140585,221.98269715884715,82.89310504925957,147.8245409462368,151.84211210295314,52.481849974855315,272.36549067563953,388.9756364667467,177.37923931882546,300.5288197430914,81.34875929401751,167.13285951034345,238.93264718177485,147.57020275366065,137.20654649054075,130.30853907447013,62.2308295517612,113.56490522964076,28.156840222614786,60.928132144386595,117.38727084215334,47.814205467070614,47.301862440222685,51.33739431288336
2021-09-16,154.34456458436287,285.55724628663245,180.80025008393903,223.61757683253558,39.605461355242404,54.11239165210817,123.67441870367938,90.33570406466733,97.50174649453024,137.06649088096967,221.59055851501054,82.89539965834443,147.3656063391907,151.74587474282848,52.459987887119006,272.09755709673215,387.9922896908499,177.33670918248032,300.001355648765,81.34980776337812,167.02331211336886,234.8479880625919,147.57722300725882,137.22835110495913,130.30774504162946,62.535186363398,113.59096783028,28.267489013374142,60.96918905601928,117.33623168462725,47.757353614874106,47.16044378857774,51.46743366437807
2021-09-17,154.4110775437877,285.6208782120884,180.22695976975655,223.56169325310972,39.57447124328514,54.60239598046858,123.78164746684524,90.15175458960718,97.60402929685299,137.06188270635644,221.9020897832896,82.79587607936102,146.56090884775483,151.42594738412006,52.48771139082219,270.9779048038906,386.630358421694,177.381678847656,299.8395342757258,81.65510314956893,167.29307541834805,230.6436038918107,147.29556987000967,137.15119667584074,130.38366343760916,63.117546256521116,113.67611944761136,28.233538763190598,61.194616638428016,117.15419689823656,47.71616872465081,47.10271535598744,51.36641809445837
2021-09-20,155.00989458095705,285.62258262571106,179.23979427877592,223.84572569753996,39.72042763149635,55.07669622304748,123.76996532964527,90.06451791415718,97.48570010283315,137.00706126252942,222.54136097343275,82.81955809418318,146.28350845101735,151.7779882389017,52.574749067685694,268.9713691720185,387.3145652440169,177.32340028733023,299.9068864346265,81.70144193939132,167.43071577324054,229.79715757931473,147.1251506438693,137.01743581646707,130.48013860764945,63.869517845109456,113.9869691415229,28.14170496620451,61.228915246119655,116.95629363707282,47.63114979392356,46.99815258907738,51.22082075980191
2021-09-21,155.37751205939963,285.5879169071478,178.76819104211958,223.81562472940075,39.83374439977714,55.21791671414184,123.73941981676658,90.18486180550798,97.56842873764387,136.78802564028294,222.90490949224608,83.31547714949386,146.42065642588665,152.23054112066433,52.62987624933089,267.1502610446322,388.06403526202797,177.22987602484676,299.6368116874273,81.81604415786735,166.8906416844493,230.59418345445403,147.00512102432324,136.9632825176358,130.58954618691868,64.46208018632353,114.1850745836248,28.16776438342801,61.31343074680036,116.79056810377962,47.57037588405622,46.865805807155084,51.25293697586517
2021-09-22,155.4273348508397,285.26126534438475,178.45662233602678,223.15098495676276,39.79462547380684,55.09228812586571,123.53892736677552,90.16330610010615,97.6634622140774,136.38636030456007,222.93505388815018,83.43669471779545,146.47631913734054,152.2780714558773,52.67777024169924,265.9160426994619,391.6745854283656,176.77932163790126,299.3583457058649,81.90907803987686,165.8861358555782,230.53984930833286,147.0181712528022,136.9683014206038,130.59515575093914,64.54841916029649,114.26248678998303,28.157493471048358,61.44601504594752,116.99259265100525,47.55902075604629,46.69838401574647,51.23715317742733
2021-09-23,155.44580080691634,284.6780410347616,177.98463275537196,223.1653119604177,39.75349917548986,54.769366402724806,123.2895554324517,90.50821181330909,97.63518340634283,135.968496238058,222.94990020857892,83.30546334605609,146.48004002076976,152.31407437519107,52.707646808257664,263.78377473813293,393.6057461819229,176.1350491806379,299.15968584894927,82.03274514501155,164.67705088962097,230.75158284400334,147.01866667293956,136.9841426575029,130.66560389895946,64.44561861578113,114.261812599049,28.234846453342435,61.554791068927045,117.41459970471819,47.53129699895953,46.42601813467992,51.57298186022567
2021-09-24,155.4580663744179,284.8504985881427,177.52369637071376,223.85996691392825,39.81221652343647,54.50578847769918,122.5628027487214,91.06636246952944,97.57359941147672,135.63628839526532,222.9855870624241,83.3406135018269,146.48450456091632,152.55333167294947,52.76437172965541,261.77496785623663,394.21609626035496,175.21439213459286,299.167291548723,82.19617268623804,164.92774835311988,230.75326596040264,146.98122639275408,136.93294364798598,130.81842432933846,64.42163154485465,114.26690248154442,28.354493692333225,61.62661999853021,117.53870272030338,47.52814248715516,46.21046837211714,52.03178054969853
2021-09-27,155.5305864925883,286.6727274248489,177.2613733705735,224.41767355087666,40.06610916382785,53.830734672780636,122.36428764661692,92.08495999164612,97.53300920174155,135.09807496725205,223.12670831872015,83.2486191435636,146.34499088458688,153.56296411345093,52.82980366299973,259.9923614827538,394.31431808638496,174.15477722505472,299.3938581371932,82.6099086966479,164.84098605202993,230.42712720785153,147.10278985004737,137.03107352241125,131.15666199235716,64.07194255402308,114.28711736542215,28.635360899485494,61.754145017669536,117.71263815380054,47.51349628447624,45.71107161267912,52.83422236678799
2021-09-28,155.49710060994184,289.21653992406226,177.80679823644277,224.49783413972705,40.37923117944618,52.94706957854292,122.07708222821283,93.03362662599812,97.4395429834971,134.3617248763193,223.9741676649876,83.33043109199915,146.80220814466145,154.5297848145765,52.956969675436355,257.5761663209807,394.6858555878265,172.71622523811214,301.2576542621058,83.10949715960955,164.69089213602385,231.34144997824674,147.47601698454346,137.35291954657086,131.41223852063337,63.704591311229684,114.42540561941183,29.14951246176787,61.90104071743684,117.83398306286574,47.502601582707705,45.34935293449504,53.6742430500176
2021-09-29,155.38161811131,290.63499313364383,178.1579327468355,225.6709532438554,40.62879663783321,52.1507297914721,122.07026478964714,93.87640485918033,97.1774968575839,133.5898228085099,224.46464024317643,83.46446445921914,147.24085542262128,155.39027733036323,52.953440759502776,254.96457112976992,394.6377444724423,171.31322527173097,302.2124392226033,83.26627241047734,164.5879503711782,232.3864869468036,147.52788290009815,137.38127885559584,131.3965143759037,63.379878269608284,114.31159954804397,29.44623280517806,61.91077222708853,117.915448540238,47.45437615887222,45.4731327880275,54.35462822774023
2021-09-30,155.18141463023778,291.7488459637696,178.38499703521268,225.88032264704592,40.77913214241536,51.27274989487129,122.41837454187,94.22084258591651,96.63188839065057,133.03011662864492,225.396347186231,83.43128673809447,147.3940938730847,155.78774154573023,52.90329503779943,252.13686638935556,393.51437564811386,170.32618761928282,303.0081187741881,83.17152180381842,164.28284247058912,232.5515489452948,147.58665556747195,137.71580165432212,130.93114906130617,62.93514848825963,114.31503356450781,29.591557895848464,61.85882595762623,117.7510639711741,47.42059159301065,45.413306535122736,54.69327192868294
2021-10-01,154.55787485108453,291.63762587227905,178.53108899618533,226.9094417637823,41.02363420260301,50.86925465161407,122.35644611325841,95.08214061583743,95.79745370872611,131.42809151600477,225.03176151312368,83.37876202861924,147.25148342564407,156.72738400276694,52.723239980837185,248.24119323294155,392.5791688379681,168.45725615673584,302.64458761897487,82.75198458576965,163.63959203538622,232.4644550728619,147.41801461806196,137.94714242150528,130.09143041649165,62.34897596681837,114.06830676245617,29.820667869358708,61.710479154806215,117.52290886614618,47.2929265506552,45.4950458631332,55.437631630054625
2021-10-04,153.9620215540187,290.98286388567,179.15211304545045,227.6839997556033,41.29147600826426,50.1836672542703,122.40168238538546,95.90918777686072,95.09137644984654,129.9687614911914,224.87136611928642,83.40389058135233,147.26862646225655,157.57501977646018,52.506989163934165,243.6090723863141,392.9371314170911,166.21621578084458,302.6922264420695,82.38133615735795,162.84142019029144,232.86429459024598,147.2142594247799,138.18565293772897,128.9185405355284,61.54819108772717,113.86414277690376,30.148670178073033,61.544120812660545,117.32189952892836,47.08813319573419,45.51267424394971,56.2420530250874
2021-10-05,152.28475975709824,290.3319663762975,178.90043009411335,228.66181302215293,41.70108309872137,49.57725142869995,122.41517289607187,96.85407782662496,94.79201947985985,128.55946749878885,224.13951517221074,83.54467536529847,146.8012244344305,158.87921697955392,52.42764027425838,239.32964773186552,390.5230888286768,165.80701454201696,302.19400925911026,82.05021439360932,161.85645015172574,231.93240893813044,147.20758636536843,138.2894656814806,127.88227196759472,60.884330353643456,113.81157871557146,30.385618610580675,61.37060770239368,117.22288756640407,47.038988996521134,45.64475035880995,56.891338782616096
2021-10-06,150.65319047513015,288.1739377499928,178.0428102982609,229.52348630028655,42.07419688313209,49.0279098607959,122.57096398433754,97.46529618968745,94.13046956315462,127.47591199810347,222.70678452045863,83.65451951639962,146.2993345586632,160.087757243859,52.187022291612145,233.37384189224503,388.270871953208,164.78014809098022,301.61109741583164,81.37879890748485,161.09062686830868,231.11846973664004,146.93066408311597,138.10497777106966,126.28984858685929,60.303527160190114,113.34895150028181,30.431185031450223,60.90864165145847,117.25427906865453,46.95976595159616,45.61600292154299,57.22029701971164
2021-10-07,148.9455925308207,286.94496165923647,177.33748110993398,230.61541587053586,42.37901735544433,48.49408135931366,122.46861797384136,98.08306390754132,93.46954516745495,125.96085222968986,221.55792445814373,83.85087199580221,145.80397289015914,161.35277117128425,52.031462179359956,232.11472640072307,385.673305784279,164.11299944111602,301.42629759722445,80.7502090293796,159.66504091172604,230.3262422991554,147.04380191740086,137.98458988288198,125.59291588047488,59.93513871326649,112.6313792273949,30.58871513266291,60.39531255001042,117.45523286156383,46.970988550450784,45.581399495515605,57.50682654097316
2021-10-08,148.38407470480962,286.13162971191036,176.6870211294933,231.28779489134743,42.669180222016045,47.803538737273946,122.36314291463711,99.03617330103066,93.05267757813536,125.90111780763603,220.6202460717404,83.98952848699199,145.70907671650306,162.43295353857687,51.91602575365416,230.92727731043553,382.10908562527044,163.62399920668727,301.36871966207326,80.23294260211244,157.99630691405346,228.92440902247012,147.13048600717724,137.8247603095293,125.0227398344763,59.33423304233183,111.64493365630183,30.82070936663847,60.03439384656149,117.17597665035264,47.003847416697084,45.485449395899266,57.95714428953182
2021-10-11,147.60489188280084,284.87452403080476,176.1408572776259,232.08210109701267,42.8518870071149,46.97092813322007,122.21158548795246,99.74215815604727,92.63778738082874,125.58542744042819,219.83623234003335,83.96714899838868,145.3644749359522,162.89305456074132,51.70928095689321,230.00897449463994,378.6251019461724,162.90558659840252,301.16665665616125,79.80404646657499,157.0255852858575,227.96972597636494,147.2080266510332,137.3993232067882,124.59710557103193,58.61623483796332,110.46631901572421,31.27283176283288,59.595528676172506,117.20459157406925,47.241051373591446,45.4753686260818,58.30148415630928
2021-10-12,147.07500487939353,282.7548156953709,175.52810605432848,232.14523239287453,42.92091986059177,46.326969295391166,122.02545397410043,100.23648162619604,92.42312171096192,125.59350625167565,219.07221061134544,83.94561419575264,144.9228183602245,163.06422734119073,51.468212503358785,229.96717792424928,374.3606862445451,162.69374431371926,300.55880166112087,79.19125996813706,156.26228710292645,226.70123670392306,147.48761817687026,136.96973641269247,124.67313990622691,58.0134448788048,108.98037989335673,31.712212594130133,59.15192308916512,117.33834596171062,47.56738377063355,45.452404415634085,58.477532691036174
2021-10-13,146.23495251833165,280.06835162904906,174.45559227635226,232.1637431346749,42.93677972777868,45.31537325531144,121.24805374344264,100.84535393323252,92.19221293823018,125.55783074354726,218.05402532038323,83.94846524070641,143.9729767145377,163.00465416371676,51.131220564657696,230.50273923722517,369.6936817822245,161.93478981218442,299.1790090032403,78.47321308375935,155.98488467238076,225.028970150894,147.8602365833928,136.58049018159997,124.98356989594797,56.94430664103032,108.68231941682473,32.10587749057586,58.57741984884594,118.03908056265055,47.71390951626992,45.47539853266187,58.686155015872345
2021-10-14,145.30345049369788,276.85233671043045,173.04056575915087,231.94431514330006,43.206170679361875,45.1975293972092,120.73432716289109,101.45345667682507,92.23793142953137,125.26668109944598,217.29526039271855,83.95109405629495,143.4592114739037,163.00025984840005,50.96255809544363,231.32576248827274,363.88763175831565,161.5672611084576,298.61107728320246,77.93392016603535,155.90145028462058,224.11421965415155,148.5529617750963,136.57021808865923,125.80357675911443,57.16378844985857,108.29078329732512,32.602272843101424,58.11593050796267,119.17333471024412,47.728126025531196,45.568695019682124,58.94125394496316
