Date,AAPL_ma50,AMT_ma50,AMZN_ma50,BA_ma50,BAC_ma50,BHP_ma50,COR_ma50,CVX_ma50,DUK_ma50,DVA_ma50,ECL_ma50,GE_ma50,GOOGL_ma50,JPM_ma50,KO_ma50,LLY_ma50,META_ma50,MMM_ma50,MSFT_ma50,NEE_ma50,NKE_ma50,NVDA_ma50,PEP_ma50,PG_ma50,PLD_ma50,RIO_ma50,SBUX_ma50,SLB_ma50,SO_ma50,SPG_ma50,VZ_ma50,WFC_ma50,XOM_ma50
2023-03-17,145.09985122680663,205.02613189697266,96.48960021972657,208.89600036621093,32.76375431060791,62.19811004638672,157.05095275878907,161.72631805419923,94.46907333374024,80.76219985961914,153.05870819091797,82.48450164794922,94.81719985961914,134.9699284362793,58.06235778808594,333.1119909667969,165.18413619995118,106.64637634277344,248.91698455810547,74.23304550170899,121.56370574951171,208.91704895019532,167.93508911132812,138.3150161743164,119.89495681762695,67.09882064819335,102.45086486816406,53.128671646118164,63.91643104553223,113.44969818115234,36.90338035583496,43.3970654296875,107.35761108398438
2023-03-20,145.7478042602539,204.8292434692383,96.78140014648437,208.89160034179687,32.64549507141113,62.11139587402344,156.87834777832032,161.35904357910155,94.37522598266601,80.75199981689452,153.29514892578126,82.85764266967773,95.11759994506836,134.8102877807617,58.04052345275879,332.63275268554685,166.60003387451172,106.32600921630859,249.91827545166015,74.11413665771484,121.58191604614258,211.2437872314453,167.96769805908204,138.23168518066407,120.02464981079102,67.03854484558106,102.37142608642579,53.00709899902344,63.89523551940918,113.28836074829101,36.83592468261719,43.306536254882815,107.24318420410157
2023-03-21,146.3417855834961,204.4364337158203,97.0720001220703,208.7256002807617,32.53697101593018,61.96263465881348,156.69699462890625,161.0574789428711,94.19640914916992,80.69499969482422,153.47000762939453,83.26292861938477,95.46919998168946,134.66659194946288,57.99018074035644,332.0240576171875,168.04130462646484,105.93551193237305,250.8984701538086,73.96373458862304,121.61021118164062,213.5115640258789,167.93128662109376,138.05848571777344,120.07435638427734,66.9309693145752,102.26148376464843,52.890203628540036,63.8229956817627,113.13777923583984,36.76526016235351,43.2280696105957,107.19209289550781
2023-03-22,146.89639373779298,203.91075347900392,97.29880004882813,208.47740020751954,32.42004623413086,61.80912971496582,156.4787741088867,160.71996215820312,93.98257751464844,80.65579971313477,153.58678009033204,83.60196670532227,95.77620010375976,134.46845108032227,57.949800186157226,331.6723651123047,169.44661346435547,105.49202331542969,251.8057727050781,73.78137664794922,121.51165664672851,215.6793991088867,167.89988983154296,137.91997009277344,120.05298828125,66.80458343505859,102.16172286987305,52.73381706237793,63.7451587677002,112.90684814453125,36.68970115661621,43.13269142150879,107.13316711425782
2023-03-23,147.4613638305664,203.324150390625,97.47559997558594,208.3016000366211,32.28570350646973,61.63513229370117,156.16566955566407,160.33630737304688,93.73741149902344,80.56499969482422,153.6928106689453,83.92907791137695,96.11980010986328,134.23978240966798,57.91613227844238,331.2960675048828,170.87090240478517,105.01352447509765,252.78536834716797,73.58375213623047,121.42262832641602,217.93561584472656,167.88034362792968,137.78046081542968,120.03239669799805,66.64339324951172,102.02372894287109,52.53355102539062,63.66762878417969,112.66684951782227,36.604464569091796,43.02645652770996,107.0204150390625
2023-03-24,147.99777069091797,202.77294036865234,97.53639999389648,208.0916000366211,32.14964847564697,61.46151428222656,155.99795684814453,159.99821716308594,93.54184921264648,80.49219970703125,153.82409454345702,84.20354370117188,96.39820022583008,133.95355728149414,57.90376724243164,330.8375512695313,172.33175231933595,104.51929122924804,253.6857601928711,73.41373153686523,121.28715362548829,220.09106811523438,167.92376068115234,137.72193908691406,119.97320755004883,66.48821182250977,101.87832794189453,52.30842323303223,63.6247673034668,112.36390670776368,36.53895515441894,42.90553886413574,106.88545288085938
2023-03-27,148.49657592773437,202.01749206542968,97.5918000793457,207.81660003662108,32.03803016662598,61.26019340515137,155.8454574584961,159.65487426757812,93.36339599609374,80.47079971313477,153.9695571899414,84.49339904785157,96.62480026245117,133.7396661376953,57.915511474609374,330.3741925048828,173.65295043945312,104.02737014770508,254.44881591796874,73.23751159667968,121.09544387817382,222.09498596191406,168.0187466430664,137.6648742675781,119.89201034545898,66.29873672485351,101.74795181274413,52.09364372253418,63.59837692260742,111.97169692993164,36.46897918701172,42.80692008972168,106.7588737487793
2023-03-28,148.95603210449218,201.24502502441408,97.57419998168945,207.6332000732422,31.90460147857666,61.07727790832519,155.73112731933594,159.33773071289062,93.18798461914062,80.43719970703125,154.0937341308594,84.75314224243164,96.80300018310547,133.46491348266602,57.92438079833985,329.9219030761719,174.92560028076173,103.53718063354492,255.17481170654298,73.06492889404296,120.8860302734375,223.9971496582031,168.12298583984375,137.5950668334961,119.80708694458008,66.12972305297852,101.5918782043457,51.89045547485352,63.57524826049805,111.60327896118164,36.39714218139648,42.67591255187988,106.65912368774414
2023-03-29,149.45411865234374,200.61529174804687,97.6581999206543,207.56440002441406,31.79550956726074,60.94502464294433,155.63836822509765,158.99112060546875,93.05605361938477,80.42519973754882,154.28268951416015,85.02546432495117,97.0050001525879,133.23818908691408,57.936969680786135,329.511015625,176.32391662597655,103.12823226928711,255.98338592529296,72.8887924194336,120.74227981567383,225.85355560302733,168.23549102783204,137.54256439208984,119.79425460815429,66.00365821838379,101.48233337402344,51.70453369140625,63.57550277709961,111.29099731445312,36.353035049438475,42.562141494750975,106.59911773681641
2023-03-30,149.9983364868164,200.15092132568358,97.78899993896485,207.59699981689454,31.694653358459473,60.846925811767576,155.57681365966798,158.73595153808594,92.95933197021485,80.42439971923828,154.54857360839844,85.32191375732423,97.20040008544922,133.086131439209,57.98533302307129,329.30901000976564,177.81873046875,102.78300094604492,256.9520193481445,72.75935989379883,120.62447784423829,227.8547036743164,168.43677276611328,137.5806558227539,119.79734970092774,65.8937158203125,101.42056274414062,51.54534423828125,63.61467712402344,111.04835494995118,36.328655090332035,42.45118659973144,106.59380065917969
2023-03-31,150.59189208984375,199.78325439453124,97.98119995117187,207.70379974365235,31.609050369262697,60.74313461303711,155.53070037841798,158.46187622070312,92.87384567260742,80.45599975585938,154.89343933105468,85.69735305786133,97.41400009155274,132.99979766845703,58.038916397094724,329.17953918457033,179.33292388916016,102.56171081542969,258.08173614501953,72.66275466918945,120.59417312622071,230.05696594238282,168.7050048828125,137.7029458618164,119.88213653564453,65.77628509521485,101.42819122314454,51.388334045410154,63.68798667907715,110.91321716308593,36.3068807220459,42.34851264953613,106.57816131591797
2023-04-03,151.15906860351564,199.39044494628905,98.08440002441407,207.8763998413086,31.5113122177124,60.61695327758789,155.54195251464844,158.28203033447267,92.76479431152343,80.48339981079101,155.16364837646483,86.08278701782227,97.54080017089844,132.90412979125978,58.0927466583252,329.29429931640624,180.80536193847655,102.28908554077148,259.02618896484375,72.573037109375,120.50360992431641,232.08212158203125,168.9722979736328,137.83050201416015,119.9179313659668,65.63016342163085,101.43472183227539,51.295224609375,63.73683944702148,110.73609970092774,36.29236442565918,42.23374794006347,106.64855346679687
2023-04-04,151.65114501953124,199.1541015625,98.21300003051758,207.9549996948242,31.392696571350097,60.4556689453125,155.5765347290039,158.0892770385742,92.69327789306641,80.51299987792969,155.38332885742187,86.38922470092774,97.63940017700196,132.73204452514648,58.14000930786133,329.56232849121096,182.23284729003908,101.93630325317383,259.9229507446289,72.4764421081543,120.42004669189453,233.7342434692383,169.24162963867187,138.00954895019532,119.89700225830079,65.4555118560791,101.40183639526367,51.1945287322998,63.80331413269043,110.51360214233398,36.2927367401123,42.079970855712894,106.70881820678711
2023-04-05,152.07781341552734,198.9514111328125,98.30860000610352,207.91539978027345,31.26267478942871,60.282620162963866,155.70374786376954,157.90941925048827,92.66450576782226,80.62559997558594,155.63955108642577,86.66115142822265,97.77480026245117,132.54073822021485,58.19255226135254,329.89885314941404,183.59819854736327,101.72563674926758,260.7740594482422,72.37883605957032,120.31015945434571,235.25760955810546,169.51543914794922,138.1936669921875,119.8344969177246,65.2752074432373,101.37819030761719,51.106146240234374,63.90875473022461,110.25659866333008,36.28696762084961,41.9389134979248,106.787001953125
2023-04-06,152.53569488525392,198.71990264892577,98.40619995117187,207.88919982910156,31.130751953125,60.077693939208984,155.77090270996095,157.7200491333008,92.6520083618164,80.72539993286132,155.93938995361327,86.91831100463867,98.03880020141601,132.33366058349608,58.2385612487793,330.2893414306641,185.08861724853514,101.53965026855468,261.7974835205078,72.43454086303711,120.18705215454102,236.80057006835938,169.77930938720704,138.39845947265624,119.79503677368164,65.07694129943847,101.34361862182617,50.98137557983399,64.01910888671875,110.00102905273438,36.28330848693847,41.80029136657715,106.83922317504883
2023-04-10,152.89954193115236,198.4746630859375,98.46519989013672,207.8501998901367,30.991715240478516,59.87049095153809,155.81003448486328,157.3771646118164,92.62935409545898,80.78719985961914,156.2287109375,87.18365982055664,98.21720031738282,132.11809127807618,58.28397117614746,330.68824768066406,186.43618743896485,101.36471878051758,262.6308367919922,72.4834326171875,120.08332061767578,238.35614349365235,170.05363983154297,138.58979431152343,119.72907012939453,64.87748672485351,101.27556121826171,50.84103569030762,64.11933303833008,109.72036087036133,36.27830635070801,41.6667658996582,106.79441116333008
2023-04-11,153.19978912353517,198.27332641601564,98.41879989624023,207.87320007324217,30.865486488342285,59.73444290161133,155.86733367919922,157.21090148925782,92.60636352539062,80.85859985351563,156.4923565673828,87.3983529663086,98.3368002319336,131.90825698852538,58.3334041595459,331.1452862548828,187.67707092285156,101.19208465576172,263.33089141845704,72.54638320922851,120.00701446533203,239.71719818115236,170.33410858154298,138.78658996582033,119.60792282104492,64.73750137329101,101.22201080322266,50.732013092041015,64.20639709472657,109.40869827270508,36.26831031799316,41.5416121673584,106.80643692016602
2023-04-12,153.54431030273437,198.1418099975586,98.36439987182617,207.9266000366211,30.737688217163086,59.596307601928714,155.87956604003907,157.1561016845703,92.58338470458985,80.9063998413086,156.77525482177734,87.6646939086914,98.49080017089844,131.72116958618165,58.38208396911621,331.73332580566404,189.01445190429686,101.06541198730469,264.1518811035156,72.62439880371093,119.96063385009765,241.18397918701172,170.61028564453125,138.98280120849608,119.52908142089844,64.60645248413086,101.17779296875,50.651747665405274,64.30986938476562,109.1341374206543,36.24595420837402,41.40969604492187,106.85542709350585
2023-04-13,153.9718276977539,197.92883575439453,98.3497999572754,207.9383999633789,30.60797389984131,59.454946517944336,155.858564453125,157.14832214355468,92.53989685058593,80.9465998840332,157.02147033691406,87.94200546264648,98.66260025024414,131.52754608154297,58.42660011291504,332.37019104003906,190.4405389404297,100.92581924438477,264.99792053222654,72.7155534362793,119.95001922607422,242.56939880371092,170.89210235595704,139.1659442138672,119.40415954589844,64.4765835571289,101.14636749267578,50.55723182678223,64.41512008666992,108.80228973388672,36.216190872192385,41.27571929931641,106.86789825439453
2023-04-14,154.36973846435546,197.56695373535158,98.29699996948243,207.67760009765624,30.488395004272462,59.293282699584964,155.9887240600586,157.19790008544922,92.46600189208985,80.92959991455078,157.20288513183593,88.20538009643555,98.83140029907227,131.53199432373046,58.46898544311524,333.02996337890625,191.80648986816405,100.76461318969727,265.67281158447264,72.79812408447266,119.88724060058594,243.73273712158203,171.14659973144532,139.31827087402343,119.20594619750976,64.32677108764648,101.10778427124023,50.49925399780273,64.48794677734375,108.43574523925781,36.18230255126953,41.13249633789062,106.91011138916015
2023-04-17,154.66098236083985,197.238037109375,98.09359985351563,207.59140014648438,30.381248893737794,59.1906298828125,156.17475067138673,157.2630227661133,92.41631164550782,80.89039993286133,157.30524536132813,88.46299697875976,98.79600036621093,131.57063873291017,58.539513702392576,333.87720092773435,192.40765197753908,100.5402082824707,266.1659848022461,72.86456924438477,119.83785415649415,244.79173492431642,171.45003479003907,139.49146697998046,119.00415390014649,64.25997131347657,101.10199569702148,50.49957229614258,64.57302047729492,108.0875015258789,36.150348892211916,41.017569122314455,106.99504730224609
2023-04-18,154.9037973022461,196.99954040527345,98.07179992675782,207.63860015869142,30.272007789611816,59.1198543548584,156.39571197509767,157.31208709716796,92.37514038085938,80.85059982299805,157.53316314697267,88.79402389526368,98.790400390625,131.59824462890626,58.62063575744629,334.51037109375,193.03418731689453,100.35816162109376,266.77430114746096,72.94428375244141,119.81738998413086,246.10543029785157,171.77725280761717,139.65920166015624,118.86886428833007,64.2235334777832,101.18281799316406,50.49521835327148,64.6883716583252,107.77504241943359,36.11451316833496,40.90690559387207,107.10848114013672
2023-04-19,155.22471099853516,196.78869262695312,98.11419998168945,207.67660034179687,30.1542297744751,59.05761764526367,156.60287628173828,157.3606069946289,92.32961502075196,80.84359985351563,157.7999298095703,89.12845077514649,98.81600036621094,131.60618408203126,58.69754409790039,335.18272094726564,193.6263589477539,100.19090957641602,267.41547027587893,73.0202229309082,119.82325942993164,247.47410736083984,172.05023803710938,139.8511215209961,118.76525299072266,64.17970031738281,101.23494384765625,50.491101837158205,64.79616325378419,107.49859207153321,36.07652542114258,40.801474990844724,107.21841094970704
